,year,gender,rank,country,name,time,notes
13,london-2012,women,14,NZL,kim smith,2:26:59.00,
14,london-2012,women,15,JPN,ryoko kizaki,2:27:16.00,
15,london-2012,women,16,AUS,lisa jane weightman,2:27:32.00,
16,london-2012,women,17,SWE,isabellah andersson,2:27:36.00,
17,london-2012,women,18,JPN,yoshimi ozaki,2:27:43.00,
18,london-2012,women,19,KEN,edna ngeringwony kiplagat,2:27:52.00,
19,london-2012,women,20,POR,ana dulce felix,2:28:12.00,
20,london-2012,women,21,CHN,xueqin wang,2:28:21.00,
21,london-2012,women,22,ETH,mare dibaba,2:28:48.00,
22,london-2012,women,23,NED,hilda kibet,2:28:52.00,
23,london-2012,women,24,PER,ines melchor,2:28:54.00,
24,london-2012,women,25,ESP,alessandra aguilar,2:29:19.00,
25,london-2012,women,26,LTU,rasa drazdauskaite,2:29:29.00,
26,london-2012,women,27,LTU,diana lobacevske,2:29:32.00,
27,london-2012,women,28,ITA,anna incerti,2:29:38.00,
28,london-2012,women,29,ITA,rosaria console,2:30:09.00,
29,london-2012,women,30,BDI,diane nukuri,2:30:13.00,
30,london-2012,women,31,GER,susanne hahn,2:30:22.00,
31,london-2012,women,32,BLR,anastasiya starovoytova-ivanova,2:30:25.00,
32,london-2012,women,33,BLR,svetlana kovgan,2:30:26.00,
33,london-2012,women,34,RSA,rene kalmer,2:30:51.00,
34,london-2012,women,35,POL,karolina nadolska,2:30:57.00,
35,london-2012,women,36,ALG,souad ait salem,2:31:15.00,
36,london-2012,women,37,NAM,beata naigambo,2:31:16.00,
37,london-2012,women,38,AUS,jessica trengove,2:31:17.00,
38,london-2012,women,39,DEN,jessica draskau-petersson,2:31:43.00,
39,london-2012,women,40,KOR,yun-hui jeong,2:31:58.00,
40,london-2012,women,41,ETH,aselefech mergia,2:32:03.00,
41,london-2012,women,42,PER,gladys tejeda,2:32:07.00,
42,london-2012,women,43,GBR,freya murray,2:32:14.00,
43,london-2012,women,44,ROU,lidia simon,2:32:46.00,
44,london-2012,women,45,MEX,marisol romero,2:33:08.00,
45,london-2012,women,46,BRA,adriana aparecida da silva,2:33:15.00,
46,london-2012,women,47,UKR,olena burkovska,2:33:26.00,
47,london-2012,women,48,PRK,kum ok kim,2:33:30.00,
48,london-2012,women,49,MEX,karina perez,2:33:30.00,
49,london-2012,women,50,COL,erika abril,2:33:33.00,
50,london-2012,women,51,CRO,lisa christina nemec,2:34:03.00,
51,london-2012,women,52,SUI,maja neuenschwander,2:34:50.00,
52,london-2012,women,53,AUT,andrea mayr,2:34:51.00,
53,london-2012,women,54,PER,wilma arizapana,2:35:09.00,
54,london-2012,women,55,PRK,kyong-hui jon,2:35:17.00,
55,london-2012,women,56,GBR,claire hallissey,2:35:39.00,
56,london-2012,women,57,ERI,rehaset mehari,2:35:49.00,
57,london-2012,women,58,KGZ,yuliya arkhipova-andreyeva,2:36:01.00,
58,london-2012,women,59,ESP,maria elena espeso,2:36:12.00,
59,london-2012,women,60,BRN,lishan dula,2:36:20.00,
60,london-2012,women,61,CHI,erika olivera,2:36:41.00,
61,london-2012,women,62,MDA,natalia cerches,2:37:13.00,
62,london-2012,women,63,IRL,linda byrne,2:37:13.00,
63,london-2012,women,64,CZE,ivana sekyrova,2:37:14.00,
64,london-2012,women,65,IRL,ava hutchinson,2:37:17.00,
65,london-2012,women,66,CHI,natalia romero,2:37:47.00,
66,london-2012,women,67,CUB,dailin belmonte,2:38:08.00,
67,london-2012,women,68,SRB,ana subotic,2:38:22.00,
68,london-2012,women,69,TUR,sultan haydar,2:38:26.00,
69,london-2012,women,70,MAR,samira raif,2:38:31.00,
70,london-2012,women,71,PRK,mi-gyong kim,2:38:33.00,
71,london-2012,women,72,LTU,remalda kergyte,2:39:01.00,
72,london-2012,women,73,KOR,gyeong-hui im,2:39:03.00,
73,london-2012,women,74,MNE,sladana perunovic,2:39:07.00,
74,london-2012,women,75,BLR,olga dubovskaya,2:39:12.00,
75,london-2012,women,76,JPN,risa shigetomo,2:40:06.00,
76,london-2012,women,77,TUN,amira ben amor,2:40:13.00,
77,london-2012,women,78,RSA,tanith maxwell,2:40:27.00,
78,london-2012,women,79,ARG,maria peralta,2:40:50.00,
79,london-2012,women,80,ECU,rosa chacha,2:40:57.00,
80,london-2012,women,81,INA,triyaningsih triyaningsih,2:41:15.00,
81,london-2012,women,82,HUN,beata rakonczai,2:41:20.00,
82,london-2012,women,83,ROU,constantina tomescu,2:41:34.00,
83,london-2012,women,84,FIN,leena puotiniemi,2:42:01.00,
84,london-2012,women,85,SLO,zana jereb,2:42:50.00,
85,london-2012,women,86,LES,mamorallo tjoka,2:43:15.00,
86,london-2012,women,87,CRC,gabriela trana,2:43:17.00,
87,london-2012,women,88,HUN,zsofia erdelyi,2:44:45.00,
88,london-2012,women,89,UGA,jane suuto,2:44:46.00,
89,london-2012,women,90,VEN,yolymar pineda,2:45:16.00,
90,london-2012,women,91,HUN,aniko kalovics,2:45:55.00,
91,london-2012,women,92,KOR,seongeun kim,2:46:38.00,
92,london-2012,women,93,ESP,vanessa veiga,2:46:53.00,
93,london-2012,women,94,LAT,dace lina,2:47:47.00,
94,london-2012,women,95,SVK,katarina beresova,2:48:11.00,
95,london-2012,women,96,AUS,benita willis,2:49:38.00,
96,london-2012,women,97,RWA,claudette mukasakindi,2:51:07.00,
97,london-2012,women,98,MGL,otgonbayar luvsanlundeg,2:52:15.00,
98,london-2012,women,99,EST,evelin talts,2:54:15.00,
99,london-2012,women,100,GRE,konstadina kefala,3:01:18.00,
100,london-2012,women,101,MYA,ni lar san,3:04:27.00,
101,london-2012,women,102,TLS,juventina napoleao,3:05:07.00,
102,london-2012,women,103,IRL,caitriona jennings,3:22:11.00,
103,london-2012,women,,USA,desiree linden,None,Did not finish
104,london-2012,women,,UKR,tetiana filoniuk,None,Did not finish
105,london-2012,women,,SRB,olivera jevtic,None,Did not finish
106,london-2012,women,,BIH,lucia mwihaki kimani,None,Did not finish
107,london-2012,women,,NED,lornah kiplagat,None,Did not finish
108,london-2012,women,,MAR,soumiya labani,None,Did not finish
109,london-2012,women,,ZIM,sharon tavengwa,None,Did not finish
110,london-2012,women,,RSA,irvette van blerk,None,Did not finish
111,london-2012,women,,GBR,mara yamauchi,None,Did not finish
112,london-2012,women,,COL,yolanda caballero,None,Disqualified
113,london-2012,women,,TUR,bahar dogan,None,Disqualified
114,london-2012,women,,TUR,ummu kiraz,None,Disqualified
115,london-2012,women,,UKR,tetiana hamera-shmyrko,None,Disqualified
116,london-2012,women,,CHN,jiali wang,None,Disqualified
117,london-2012,women,,RUS,liliya shobukhova,None,Disqualified
0,beijing-2008,men,G,KEN,samuel wanjiru,2:06:32.00,
1,beijing-2008,men,S,MAR,jaouad gharib,2:07:16.00,
2,beijing-2008,men,B,ETH,tsegay kebede,2:10:00.00,
3,beijing-2008,men,4,ETH,deriba merga,2:10:21.00,
4,beijing-2008,men,5,KEN,martin lel,2:10:24.00,
5,beijing-2008,men,6,SUI,viktor rothlin,2:10:35.00,
6,beijing-2008,men,7,ETH,gashaw asfaw,2:10:52.00,
7,beijing-2008,men,8,ERI,yared asmerom,2:11:11.00,
8,beijing-2008,men,9,USA,dathan ritzenhein,2:11:59.00,
9,beijing-2008,men,10,USA,ryan hall,2:12:33.00,
10,beijing-2008,men,11,ZIM,mike fokoroni,2:13:17.00,
11,beijing-2008,men,12,ITA,stefano baldini,2:13:25.00,
12,beijing-2008,men,13,JPN,tsuyoshi ogata,2:13:26.00,
13,beijing-2008,men,14,RUS,georgiy andreyev,2:13:33.00,
14,beijing-2008,men,15,ITA,ruggero pertile,2:13:39.00,
15,beijing-2008,men,16,ESP,jose manuel martinez,2:14:00.00,
16,beijing-2008,men,17,FIN,francis kirwa,2:14:22.00,
17,beijing-2008,men,18,KOR,myongseung lee,2:14:37.00,
18,beijing-2008,men,19,FIN,janne holmen,2:14:44.00,
19,beijing-2008,men,20,MAR,abderrahim goumri,2:15:00.00,
20,beijing-2008,men,21,RUS,alexey sokolov,2:15:57.00,
21,beijing-2008,men,22,USA,brian sell,2:16:07.00,
22,beijing-2008,men,23,ITA,ottaviano andriani,2:16:10.00,
23,beijing-2008,men,24,GBR,dan robinson,2:16:14.00,
24,beijing-2008,men,25,CHN,haiyang deng,2:16:17.00,
25,beijing-2008,men,26,MAR,abderrahime bouramdane,2:17:42.00,
26,beijing-2008,men,27,UKR,vasyl matviychuk,2:17:50.00,
27,beijing-2008,men,28,KOR,bong-ju lee,2:17:56.00,
28,beijing-2008,men,29,RUS,oleg kulkov,2:18:11.00,
29,beijing-2008,men,30,POR,paulo gomes,2:18:15.00,
30,beijing-2008,men,31,UGA,alex malinga,2:18:26.00,
31,beijing-2008,men,32,MEX,carlos cordero,2:18:40.00,
32,beijing-2008,men,33,PRK,kum song ri,2:19:08.00,
33,beijing-2008,men,34,POL,henryk szost,2:19:43.00,
34,beijing-2008,men,35,GUA,jose amado garcia,2:20:15.00,
35,beijing-2008,men,36,ERI,yonas kifle,2:20:23.00,
36,beijing-2008,men,37,BRN,nasar sakar saeed,2:20:24.00,
37,beijing-2008,men,38,BRA,jose de sousa,2:20:25.00,
38,beijing-2008,men,39,NED,kamiel maase,2:20:30.00,
39,beijing-2008,men,40,PRK,song-chol pak,2:21:16.00,
40,beijing-2008,men,41,MDA,iaroslav musinschi,2:21:18.00,
41,beijing-2008,men,42,PRK,il nam kim,2:21:51.00,
42,beijing-2008,men,43,COL,juan carlos cardona,2:21:57.00,
43,beijing-2008,men,44,RSA,hendrick ramaala,2:22:43.00,
44,beijing-2008,men,45,NEP,arjun kumar basnet,2:23:09.00,
45,beijing-2008,men,46,POR,helder ornelas,2:23:20.00,
46,beijing-2008,men,47,MEX,procopio franco,2:23:24.00,
47,beijing-2008,men,48,CPV,nelson cruz,2:23:47.00,
48,beijing-2008,men,49,CHI,roberto echeverria,2:23:54.00,
49,beijing-2008,men,50,KOR,yi-yong kim,2:23:57.00,
50,beijing-2008,men,51,CHN,zhuhong li,2:24:08.00,
51,beijing-2008,men,52,MGL,ser-od bat-ochiryn,2:24:19.00,
52,beijing-2008,men,53,RSA,norman dlomo,2:24:28.00,
53,beijing-2008,men,54,POL,arkadiusz sowa,2:24:48.00,
54,beijing-2008,men,55,TAN,samson ramadhani,2:25:03.00,
55,beijing-2008,men,56,BOT,ndabili bashingili,2:25:11.00,
56,beijing-2008,men,57,FRA,simon munyutu,2:25:50.00,
57,beijing-2008,men,58,AND,antoni bernado,2:26:29.00,
58,beijing-2008,men,59,TPE,wen-chien wu,2:26:55.00,
59,beijing-2008,men,60,AUS,lee troop,2:27:17.00,
60,beijing-2008,men,61,PER,constantino leon,2:28:04.00,
61,beijing-2008,men,62,MNE,goran stojiljkovic,2:28:14.00,
62,beijing-2008,men,63,GUA,alfredo arevalo,2:28:26.00,
63,beijing-2008,men,64,QAT,yousf  othman qader,2:28:40.00,
64,beijing-2008,men,65,ECU,franklin tenorio,2:29:05.00,
65,beijing-2008,men,66,MEX,francisco bautista,2:29:28.00,
66,beijing-2008,men,67,SLO,roman kejzar,2:29:37.00,
67,beijing-2008,men,68,BDI,joachim nshimirimana,2:29:55.00,
68,beijing-2008,men,69,ISR,haile satayin,2:30:07.00,
69,beijing-2008,men,70,KAZ,takhir mamashayev,2:30:26.00,
70,beijing-2008,men,71,TUR,abdil ceylan,2:31:43.00,
71,beijing-2008,men,72,ESP,jose rios,2:32:35.00,
72,beijing-2008,men,73,CAM,bunting hem,2:33:32.00,
73,beijing-2008,men,74,LIE,marcel tschopp,2:35:06.00,
74,beijing-2008,men,75,EST,pavel loskutov,2:39:01.00,
75,beijing-2008,men,76,JPN,atsushi sato,2:41:08.00,
76,beijing-2008,men,,ERI,tesfayohannes mesfn,None,Did not finish
77,beijing-2008,men,,ESP,julio rey,None,Did not finish
78,beijing-2008,men,,IRL,martin fagan,None,Did not finish
79,beijing-2008,men,,BRN,riyadh al-mustafa,None,Did not finish
80,beijing-2008,men,,LBA,ali mabrouk el zaidi,None,Did not finish
81,beijing-2008,men,,BRA,marilson dos santos,None,Did not finish
82,beijing-2008,men,,KEN,luke kibet,None,Did not finish
83,beijing-2008,men,,BRN,mohammed abdelhak zakaria,None,Did not finish
84,beijing-2008,men,,VEN,luis fonseca,None,Did not finish
85,beijing-2008,men,,UKR,olexandr kuzin,None,Did not finish
86,beijing-2008,men,,BRA,franck de almeida,None,Did not finish
87,beijing-2008,men,,BLR,andrey gordeyev,None,Did not finish
88,beijing-2008,men,,ANG,joao n'tyamba,None,Did not finish
89,beijing-2008,men,,LES,moses moeketsi mosuhli,None,Did not finish
90,beijing-2008,men,,TAN,getuli bayo,None,Did not finish
91,beijing-2008,men,,QAT,mubarak hassan shami,None,Did not finish
92,beijing-2008,men,,LES,simon tsotang maine,None,Did not finish
93,beijing-2008,men,,LES,clement mabuthile lebopo,None,Did not finish
94,beijing-2008,men,,UKR,oleksandr sitkovskyy,None,Did not finish
95,beijing-2008,men,,TAN,mohamed ikoki msanduki,None,Did not start
96,beijing-2008,men,,JPN,satoshi osaki,None,Did not start
97,beijing-2008,men,,TLS,augusto soares,None,Did not start
0,beijing-2008,women,G,ROU,constantina tomescu,2:26:44.00,
1,beijing-2008,women,S,KEN,catherine ndereba,2:27:06.00,
2,beijing-2008,women,B,CHN,chunxiu zhou,2:27:07.00,
3,beijing-2008,women,4,CHN,xiaolin zhu,2:27:16.00,
4,beijing-2008,women,5,KEN,martha komu,2:27:23.00,
5,beijing-2008,women,6,GBR,mara yamauchi,2:27:29.00,
6,beijing-2008,women,7,RUS,irina timofeeva,2:27:31.00,
7,beijing-2008,women,8,ROU,lidia simon,2:27:51.00,
8,beijing-2008,women,9,ALG,souad ait salem,2:28:29.00,
9,beijing-2008,women,10,KEN,salina kosgei,2:29:28.00,
10,beijing-2008,women,11,LTU,zivile balciunaite,2:29:33.00,
11,beijing-2008,women,12,PRK,kum ok kim,2:30:01.00,
12,beijing-2008,women,13,JPN,yurika nakamura,2:30:19.00,
13,beijing-2008,women,14,ITA,anna incerti,2:30:55.00,
14,beijing-2008,women,15,ETH,dire tune,2:31:16.00,
15,beijing-2008,women,16,NZL,nina rillstone,2:31:16.00,
16,beijing-2008,women,17,ITA,bruna genovese,2:31:31.00,
17,beijing-2008,women,18,ROU,luminita talpos,2:31:41.00,
18,beijing-2008,women,19,MEX,madai perez,2:31:47.00,
19,beijing-2008,women,20,FRA,christelle daunay,2:31:48.00,
20,beijing-2008,women,21,AUS,benita willis,2:32:06.00,
21,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,
